,Entry,PLOT,Check,Full_sample,Sample_ID,replication,Day1Germ,Day2Germ,Day3Germ,Day4Germ,Day5Germ,kernels_remaining,Mold_kern,Cooler,note,Year,Location,Timepoint,PM_at_plating,Experiment
969,BS616-72,12079,B,Half,485,1,0,4,16,8,1,1,,,,2020,Ketola 5,2,19,Winter DH Germination
970,BS616-72,12079,B,Half,485,2,0,1,14,11,3,1,,,,2020,Ketola 5,2,19,Winter DH Germination
971,BS616-73,12080,B,Half,486,1,0,1,9,13,4,3,,,,2020,Ketola 5,2,19,Winter DH Germination
972,BS616-73,12080,B,Half,486,2,0,2,4,11,4,9,,,,2020,Ketola 5,2,19,Winter DH Germination
973,BS616-74,12081,B,Full,487,1,0,2,21,5,0,2,,,,2020,Ketola 5,2,19,Winter DH Germination
974,BS616-74,12081,B,Full,487,2,0,5,15,8,2,0,,,,2020,Ketola 5,2,19,Winter DH Germination
975,BS616-75,12082,B,Full,488,1,0,1,9,11,3,6,,,,2020,Ketola 5,2,19,Winter DH Germination
976,BS616-75,12082,B,Full,488,2,0,0,2,15,5,8,,,,2020,Ketola 5,2,19,Winter DH Germination
977,BS616-76,12083,B,Half,489,1,0,1,5,17,3,4,,,,2020,Ketola 5,2,19,Winter DH Germination
978,BS616-76,12083,B,Half,489,2,0,1,9,10,3,6,,,,2020,Ketola 5,2,19,Winter DH Germination
979,BS616-77,12084,B,Full,490,1,0,17,11,1,1,0,,,,2020,Ketola 5,2,19,Winter DH Germination
980,BS616-77,12084,B,Full,490,2,1,18,7,4,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
981,BS616-78,12085,B,Half,491,1,0,2,9,13,1,5,,,,2020,Ketola 5,2,19,Winter DH Germination
982,BS616-78,12085,B,Half,491,2,0,6,10,6,4,4,,,,2020,Ketola 5,2,19,Winter DH Germination
983,BS616-79,12086,B,Full,492,1,0,2,10,6,5,7,,,,2020,Ketola 5,2,19,Winter DH Germination
984,BS616-79,12086,B,Full,492,2,0,5,8,10,6,1,,,,2020,Ketola 5,2,19,Winter DH Germination
985,BS710-1,12087,B,Half,493,1,1,14,15,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
986,BS710-1,12087,B,Half,493,2,2,17,10,1,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
987,BS710-2,12088,B,Full,494,1,1,17,7,4,1,0,,,,2020,Ketola 5,2,19,Winter DH Germination
988,BS710-2,12088,B,Full,494,2,0,19,10,1,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
989,BS710-3,12089,B,Half,495,1,2,25,2,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
990,BS710-3,12089,B,Half,495,2,4,25,1,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
991,BS710-4,12090,B,Half,496,1,1,22,5,0,0,2,,,,2020,Ketola 5,2,19,Winter DH Germination
992,BS710-4,12090,B,Half,496,2,0,26,4,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
993,BS710-7,12093,B,Full,497,1,0,1,10,13,2,4,,,,2020,Ketola 5,2,19,Winter DH Germination
994,BS710-7,12093,B,Full,497,2,1,4,11,8,2,4,,,,2020,Ketola 5,2,19,Winter DH Germination
995,BS710-8,12094,B,Full,498,1,2,26,1,0,1,0,,,,2020,Ketola 5,2,19,Winter DH Germination
996,BS710-8,12094,B,Full,498,2,2,27,1,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
997,BS710-9,12095,B,Full,499,1,6,12,9,1,0,2,,,,2020,Ketola 5,2,19,Winter DH Germination
998,BS710-9,12095,B,Full,499,2,2,20,1,0,0,7,,,,2020,Ketola 5,2,19,Winter DH Germination
999,BS710-10,12096,B,Half,500,1,5,22,3,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1000,BS710-10,12096,B,Half,500,2,7,19,4,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1001,BS710-11,12097,B,Half,501,1,0,0,6,16,3,5,,,,2020,Ketola 5,2,19,Winter DH Germination
1002,BS710-11,12097,B,Half,501,2,0,0,8,13,6,3,,,,2020,Ketola 5,2,19,Winter DH Germination
1003,BS710-12,12098,B,Half,502,1,4,26,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1004,BS710-12,12098,B,Half,502,2,10,20,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1005,Check 1-Flavia,12100,C,Full,503,1,1,19,10,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1006,Check 1-Flavia,12100,C,Full,503,2,0,16,14,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1007,Check 2-Scala,12101,C,Full,504,1,10,20,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1008,Check 2-Scala,12101,C,Full,504,2,9,21,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1009,Check 3-DH130910,12102,C,Full,505,1,0,0,0,7,6,17,,,,2020,Ketola 5,2,19,Winter DH Germination
1010,Check 3-DH130910,12102,C,Full,505,2,0,0,2,5,10,13,,,,2020,Ketola 5,2,19,Winter DH Germination
1011,Check 4-SY Tepee,12103,C,Full,506,1,14,16,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1012,Check 4-SY Tepee,12103,C,Full,506,2,18,11,0,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1013,BS710-15,12106,B,Full,507,1,0,0,2,5,7,16,,,,2020,Ketola 5,2,19,Winter DH Germination
1014,BS710-15,12106,B,Full,507,2,0,0,1,5,6,18,,,,2020,Ketola 5,2,19,Winter DH Germination
1015,BS710-18,12109,B,Half,508,1,4,24,2,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1016,BS710-18,12109,B,Half,508,2,7,20,2,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1017,BS710-21,12112,B,Full,509,1,0,0,6,5,4,15,,,,2020,Ketola 5,2,19,Winter DH Germination
1018,BS710-21,12112,B,Full,509,2,0,0,2,10,5,13,,,,2020,Ketola 5,2,19,Winter DH Germination
1019,BS710-23,12114,B,Full,510,1,0,0,2,12,7,7,,,,2020,Ketola 5,2,19,Winter DH Germination
1020,BS710-23,12114,B,Full,510,2,0,1,3,13,6,7,,,,2020,Ketola 5,2,19,Winter DH Germination
1021,BS710-27,12118,B,Full,511,1,0,0,3,9,5,13,,,,2020,Ketola 5,2,19,Winter DH Germination
1022,BS710-27,12118,B,Full,511,2,0,0,3,10,5,12,,,,2020,Ketola 5,2,19,Winter DH Germination
1023,BS710-29,12120,B,Half,512,1,0,0,4,6,7,13,,,,2020,Ketola 5,2,19,Winter DH Germination
1024,BS710-29,12120,B,Half,512,2,0,0,6,6,7,11,,,,2020,Ketola 5,2,19,Winter DH Germination
1025,BS710-30,12121,B,Full,513,1,4,19,7,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1026,BS710-30,12121,B,Full,513,2,8,13,9,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1027,BS710-33,12124,B,Full,514,1,2,22,6,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1028,BS710-33,12124,B,Full,514,2,2,20,8,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1029,BS710-35,12126,B,Half,515,1,1,23,5,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1030,BS710-35,12126,B,Half,515,2,3,20,7,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1031,BS710-36,12127,B,Half,516,1,4,24,0,0,1,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1032,BS710-36,12127,B,Half,516,2,3,25,1,1,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1033,BS710-39,12130,B,Half,517,1,3,25,1,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1034,BS710-39,12130,B,Half,517,2,2,24,2,1,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1035,BS710-40,12131,B,Half,518,1,3,21,0,2,0,4,,,,2020,Ketola 5,2,19,Winter DH Germination
1036,BS710-40,12131,B,Half,518,2,4,21,4,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1037,BS710-41,12132,B,Full,519,1,0,1,4,6,6,13,,,,2020,Ketola 5,2,19,Winter DH Germination
1038,BS710-41,12132,B,Full,519,2,0,1,3,6,5,15,,,,2020,Ketola 5,2,19,Winter DH Germination
1039,BS710-44,12135,B,Half,520,1,0,4,18,6,0,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1040,BS710-44,12135,B,Half,520,2,0,7,7,8,4,4,,,,2020,Ketola 5,2,19,Winter DH Germination
1041,BS710-45,12136,B,Half,521,1,0,4,15,8,1,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1042,BS710-45,12136,B,Half,521,2,0,6,14,4,3,3,,,,2020,Ketola 5,2,19,Winter DH Germination
1043,BS710-46,12137,B,Full,522,1,0,8,7,9,2,4,,,,2020,Ketola 5,2,19,Winter DH Germination
1044,BS710-46,12137,B,Full,522,2,0,1,12,10,4,3,,,,2020,Ketola 5,2,19,Winter DH Germination
1045,BS710-48,12139,B,Full,523,1,0,0,4,5,5,16,,,,2020,Ketola 5,2,19,Winter DH Germination
1046,BS710-48,12139,B,Full,523,2,0,0,5,8,1,16,,,,2020,Ketola 5,2,19,Winter DH Germination
1047,BS710-50,12141,B,Full,524,1,13,17,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1048,BS710-50,12141,B,Full,524,2,11,18,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1049,BS710-51,12142,B,Half,525,1,0,0,3,11,8,8,,,,2020,Ketola 5,2,19,Winter DH Germination
1050,BS710-51,12142,B,Half,525,2,0,0,1,9,7,13,,,,2020,Ketola 5,2,19,Winter DH Germination
1051,BS710-53,12144,B,Half,526,1,2,24,4,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1052,BS710-53,12144,B,Half,526,2,1,25,1,2,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1053,BS710-57,12148,B,Full,527,1,6,23,1,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1054,BS710-57,12148,B,Full,527,2,2,27,1,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1055,BS710-58,12149,B,Full,528,1,0,6,16,6,1,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1056,BS710-58,12149,B,Full,528,2,0,10,14,2,2,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1057,Check 6-Charles,12150,C,Half,529,1,NA,NA,NA,NA,NA,NA,,,,2020,Ketola 5,2,19,Winter DH Germination
1058,Check 6-Charles,12150,C,Half,529,2,NA,NA,NA,NA,NA,NA,,,,2020,Ketola 5,2,19,Winter DH Germination
1059,BS710-60,12153,B,Half,530,1,8,21,1,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1060,BS710-60,12153,B,Half,530,2,10,17,1,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1061,BS710-61,12154,B,Half,531,1,6,22,2,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1062,BS710-61,12154,B,Half,531,2,7,23,1,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1063,BS710-63,12156,B,Half,532,1,2,18,10,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1064,BS710-63,12156,B,Half,532,2,3,20,6,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1065,BS710-64,12157,B,Full,533,1,0,1,5,12,5,7,,,,2020,Ketola 5,2,19,Winter DH Germination
1066,BS710-64,12157,B,Full,533,2,0,1,6,11,4,8,,,,2020,Ketola 5,2,19,Winter DH Germination
1067,BS710-66,12159,B,Full,534,1,0,17,10,1,1,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1068,BS710-66,12159,B,Full,534,2,3,17,5,2,0,3,,,,2020,Ketola 5,2,19,Winter DH Germination
1069,BS710-67,12160,B,Half,535,1,0,1,11,9,5,4,,,,2020,Ketola 5,2,19,Winter DH Germination
1070,BS710-67,12160,B,Half,535,2,0,2,12,9,3,4,,,,2020,Ketola 5,2,19,Winter DH Germination
1071,BS712-68,12161,B,Full,536,1,9,20,0,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1072,BS712-68,12161,B,Full,536,2,8,20,2,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1073,BS712-69,12162,B,Full,537,1,0,14,10,3,1,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1074,BS712-69,12162,B,Full,537,2,0,12,14,4,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1075,BS712-70,12163,B,Full,538,1,0,0,1,6,4,19,,,,2020,Ketola 5,2,19,Winter DH Germination
1076,BS712-70,12163,B,Full,538,2,0,0,3,5,2,20,,,,2020,Ketola 5,2,19,Winter DH Germination
1077,BS712-71,12164,B,Half,539,1,0,19,9,0,1,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1078,BS712-71,12164,B,Half,539,2,0,17,6,2,1,4,,,,2020,Ketola 5,2,19,Winter DH Germination
1079,BS712-72,12165,B,Half,540,1,1,3,12,7,3,4,,,,2020,Ketola 5,2,19,Winter DH Germination
1080,BS712-72,12165,B,Half,540,2,0,7,15,5,0,3,,,,2020,Ketola 5,2,19,Winter DH Germination
1081,BS712-73,12166,B,Half,541,1,0,0,1,7,11,11,,,,2020,Ketola 5,2,19,Winter DH Germination
1082,BS712-73,12166,B,Half,541,2,0,0,4,3,7,16,,,,2020,Ketola 5,2,19,Winter DH Germination
1083,BS712-74,12167,B,Full,542,1,5,22,0,2,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1084,BS712-74,12167,B,Full,542,2,2,26,2,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1085,BS713-75,12168,B,Full,543,1,0,0,8,13,2,7,,,,2020,Ketola 5,2,19,Winter DH Germination
1086,BS713-75,12168,B,Full,543,2,0,1,4,12,5,8,,,,2020,Ketola 5,2,19,Winter DH Germination
1087,BS713-76,12169,B,Half,544,1,0,2,4,6,5,13,,,,2020,Ketola 5,2,19,Winter DH Germination
1088,BS713-76,12169,B,Half,544,2,0,3,7,2,5,13,,,,2020,Ketola 5,2,19,Winter DH Germination
1089,BS713-78,12171,B,Full,545,1,5,21,2,0,1,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1090,BS713-78,12171,B,Full,545,2,3,24,2,1,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1091,BS713-80,12173,B,Half,546,1,0,8,17,5,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1092,BS713-80,12173,B,Half,546,2,0,12,13,3,1,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1093,BS713-81,12174,B,Half,547,1,5,16,9,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1094,BS713-81,12174,B,Half,547,2,4,15,9,2,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1095,BS713-83,12176,B,Half,548,1,2,19,7,0,0,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1096,BS713-83,12176,B,Half,548,2,4,18,6,0,0,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1097,BS713-84,12177,B,Full,549,1,0,0,1,6,7,16,,,,2020,Ketola 5,2,19,Winter DH Germination
1098,BS713-84,12177,B,Full,549,2,0,0,1,3,14,12,,,,2020,Ketola 5,2,19,Winter DH Germination
1099,BS713-87,12180,B,Half,550,1,5,20,5,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1100,BS713-87,12180,B,Half,550,2,4,23,3,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1101,BS713-89,12182,B,Half,551,1,2,21,6,1,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1102,BS713-89,12182,B,Half,551,2,0,20,8,2,0,0,0,,,2020,Ketola 5,2,19,Winter DH Germination
1103,BS713-90,12183,B,Full,552,1,0,7,17,6,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1104,BS713-90,12183,B,Full,552,2,0,16,12,1,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1105,BS713-91,12184,B,Full,553,1,1,6,11,6,3,3,,,,2020,Ketola 5,2,19,Winter DH Germination
1106,BS713-91,12184,B,Full,553,2,0,5,8,12,3,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1107,BS713-93,12186,B,Full,554,1,0,1,5,13,7,4,,,,2020,Ketola 5,2,19,Winter DH Germination
1108,BS713-93,12186,B,Full,554,2,0,0,6,11,3,10,,,,2020,Ketola 5,2,19,Winter DH Germination
1109,BS713-94,12187,B,Half,555,1,2,22,6,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1110,BS713-94,12187,B,Half,555,2,3,20,7,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1111,BS713-95,12188,B,Full,556,1,0,0,1,8,10,11,,,,2020,Ketola 5,2,19,Winter DH Germination
1112,BS713-95,12188,B,Full,556,2,0,0,0,8,8,14,,,,2020,Ketola 5,2,19,Winter DH Germination
1113,BS713-96,12189,B,Full,557,1,0,0,3,5,3,19,,,,2020,Ketola 5,2,19,Winter DH Germination
1114,BS713-96,12189,B,Full,557,2,0,0,0,6,8,11,,,,2020,Ketola 5,2,19,Winter DH Germination
1115,BS713-97,12190,B,Half,558,1,0,0,9,13,1,7,,,,2020,Ketola 5,2,19,Winter DH Germination
1116,BS713-97,12190,B,Half,558,2,0,0,10,11,5,8,,,,2020,Ketola 5,2,19,Winter DH Germination
1117,BS713-98,12191,B,Full,559,1,3,26,1,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1118,BS713-98,12191,B,Full,559,2,6,19,4,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1119,BS713-99,12192,B,Half,560,1,0,5,12,10,1,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1120,BS713-99,12192,B,Half,560,2,0,2,7,14,2,5,,,,2020,Ketola 5,2,19,Winter DH Germination
1121,BS713-100,12193,B,Half,561,1,0,2,7,14,3,4,,,,2020,Ketola 5,2,19,Winter DH Germination
1122,BS713-100,12193,B,Half,561,2,0,1,7,17,2,3,,,,2020,Ketola 5,2,19,Winter DH Germination
1123,BS713-101,12194,B,Half,562,1,0,2,8,13,5,3,,,,2020,Ketola 5,2,19,Winter DH Germination
1124,BS713-101,12194,B,Half,562,2,0,0,10,13,2,6,,,,2020,Ketola 5,2,19,Winter DH Germination
1125,BS713-102,12195,B,Full,563,1,0,0,1,11,6,12,,,,2020,Ketola 5,2,19,Winter DH Germination
1126,BS713-102,12195,B,Full,563,2,0,0,4,11,8,7,,,,2020,Ketola 5,2,19,Winter DH Germination
1127,BS713-103,12196,B,Half,564,1,6,16,6,1,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1128,BS713-103,12196,B,Half,564,2,8,20,2,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1129,BS713-104,12197,B,Full,565,1,0,2,11,10,2,5,,,,2020,Ketola 5,2,19,Winter DH Germination
1130,BS713-104,12197,B,Full,565,2,0,3,14,9,1,3,,,,2020,Ketola 5,2,19,Winter DH Germination
1131,BS713-105,12198,B,Full,566,1,0,8,11,8,1,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1132,BS713-105,12198,B,Full,566,2,0,4,20,6,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1133,BS713-106,12199,B,Full,567,1,0,0,5,11,3,11,,,,2020,Ketola 5,2,19,Winter DH Germination
1134,BS713-106,12199,B,Full,567,2,0,2,5,9,4,10,,,,2020,Ketola 5,2,19,Winter DH Germination
1135,Check 1-Flavia,12200,C,Full,568,1,0,18,9,2,1,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1136,Check 1-Flavia,12200,C,Full,568,2,2,21,6,0,1,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1137,Check 2-Scala,12201,C,Full,569,1,11,18,0,0,0,1,1,,,2020,Ketola 5,2,19,Winter DH Germination
1138,Check 2-Scala,12201,C,Full,569,2,12,16,1,1,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1139,Check 3-DH130910,12202,C,Full,570,1,0,0,2,13,3,12,,,,2020,Ketola 5,2,19,Winter DH Germination
1140,Check 3-DH130910,12202,C,Full,570,2,0,0,2,14,4,10,,,,2020,Ketola 5,2,19,Winter DH Germination
1141,Check 4-SY Tepee,12203,C,Full,571,1,11,19,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1142,Check 4-SY Tepee,12203,C,Full,571,2,11,19,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1143,BS713-107,12205,B,Half,572,1,1,8,13,4,1,3,,,,2020,Ketola 5,2,19,Winter DH Germination
1144,BS713-107,12205,B,Half,572,2,0,9,14,4,1,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1145,BS713-108,12206,B,Full,573,1,0,15,8,7,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1146,BS713-108,12206,B,Full,573,2,0,19,8,3,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1147,BS713-109,12207,B,Full,574,1,0,0,2,5,5,19,,,,2020,Ketola 5,2,19,Winter DH Germination
1148,BS713-109,12207,B,Full,574,2,0,1,3,12,3,11,,,,2020,Ketola 5,2,19,Winter DH Germination
1149,BS713-110,12208,B,Full,575,1,0,19,7,1,0,3,,,,2020,Ketola 5,2,19,Winter DH Germination
1150,BS713-110,12208,B,Full,575,2,0,22,7,1,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1151,BS713-111,12209,B,Half,576,1,6,14,3,0,0,7,,,,2020,Ketola 5,2,19,Winter DH Germination
1152,BS713-111,12209,B,Half,576,2,1,18,4,3,0,4,,,,2020,Ketola 5,2,19,Winter DH Germination
1153,BS713-112,12210,B,Full,577,1,0,2,4,8,2,14,,,,2020,Ketola 5,2,19,Winter DH Germination
1154,BS713-112,12210,B,Full,577,2,0,1,8,7,7,7,,,,2020,Ketola 5,2,19,Winter DH Germination
1155,BS713-113,12211,B,Full,578,1,0,4,6,12,5,3,,,,2020,Ketola 5,2,19,Winter DH Germination
1156,BS713-113,12211,B,Full,578,2,0,3,5,14,4,4,,,,2020,Ketola 5,2,19,Winter DH Germination
1157,BS714-114,12212,B,Half,579,1,1,21,4,1,0,3,,,,2020,Ketola 5,2,19,Winter DH Germination
1158,BS714-114,12212,B,Half,579,2,2,20,6,0,2,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1159,BS714-115,12213,B,Half,580,1,7,18,2,0,0,3,,,,2020,Ketola 5,2,19,Winter DH Germination
1160,BS714-115,12213,B,Half,580,2,5,17,4,2,2,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1161,BS714-116,12214,B,Half,581,1,2,23,1,1,1,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1162,BS714-116,12214,B,Half,581,2,2,25,2,0,1,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1163,BS714-119,12217,B,Half,582,1,1,18,5,2,3,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1164,BS714-119,12217,B,Half,582,2,5,13,7,2,0,3,,,,2020,Ketola 5,2,19,Winter DH Germination
1165,BS714-120,12218,B,Half,583,1,10,15,1,1,2,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1166,BS714-120,12218,B,Half,583,2,10,18,1,1,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1167,BS714-121,12219,B,Half,584,1,0,5,16,2,4,3,,,,2020,Ketola 5,2,19,Winter DH Germination
1168,BS714-121,12219,B,Half,584,2,0,17,7,4,2,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1169,BS714-122,12220,B,Half,585,1,2,28,0,0,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1170,BS714-122,12220,B,Half,585,2,5,24,0,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1171,BS714-123,12221,B,Full,586,1,0,0,0,6,4,20,,,,2020,Ketola 5,2,19,Winter DH Germination
1172,BS714-123,12221,B,Full,586,2,0,0,3,5,4,18,,,,2020,Ketola 5,2,19,Winter DH Germination
1173,BS714-124,12222,B,Full,587,1,0,1,2,14,8,5,,,,2020,Ketola 5,2,19,Winter DH Germination
1174,BS714-124,12222,B,Full,587,2,0,0,3,11,10,6,,,,2020,Ketola 5,2,19,Winter DH Germination
1175,BS714-125,12223,B,Full,588,1,0,1,6,5,8,10,,,,2020,Ketola 5,2,19,Winter DH Germination
1176,BS714-125,12223,B,Full,588,2,0,1,3,7,8,11,,,,2020,Ketola 5,2,19,Winter DH Germination
1177,BS714-127,12225,B,Half,589,1,1,17,8,4,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1178,BS714-127,12225,B,Half,589,2,1,19,6,2,0,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1179,BS714-128,12226,B,Full,590,1,0,0,3,11,8,8,,,,2020,Ketola 5,2,19,Winter DH Germination
1180,BS714-128,12226,B,Full,590,2,0,0,2,6,9,13,,,,2020,Ketola 5,2,19,Winter DH Germination
1181,BS714-129,12227,B,Half,591,1,0,6,18,4,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1182,BS714-129,12227,B,Half,591,2,0,9,15,1,2,3,,,,2020,Ketola 5,2,19,Winter DH Germination
1183,BS714-130,12228,B,Half,592,1,1,22,6,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1184,BS714-130,12228,B,Half,592,2,1,21,6,2,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1185,BS715-131,12229,B,Half,593,1,0,15,12,0,1,2,,,,2020,Ketola 5,2,19,Winter DH Germination
1186,BS715-131,12229,B,Half,593,2,0,20,9,1,0,0,,,,2020,Ketola 5,2,19,Winter DH Germination
1187,BS715-133,12231,B,Half,594,1,1,14,9,4,1,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1188,BS715-133,12231,B,Half,594,2,0,9,12,6,0,3,,,,2020,Ketola 5,2,19,Winter DH Germination
1189,BS715-134,12232,B,Half,595,1,0,0,3,7,5,15,,,,2020,Ketola 5,2,19,Winter DH Germination
1190,BS715-134,12232,B,Half,595,2,0,0,2,7,8,13,,,,2020,Ketola 5,2,19,Winter DH Germination
1191,BS715-135,12233,B,Half,596,1,0,4,7,9,4,6,,,,2020,Ketola 5,2,19,Winter DH Germination
1192,BS715-135,12233,B,Half,596,2,0,0,13,7,3,7,,,,2020,Ketola 5,2,19,Winter DH Germination
1193,BS715-136,12234,B,Full,597,1,0,0,9,11,3,7,,,,2020,Ketola 5,2,19,Winter DH Germination
1194,BS715-136,12234,B,Full,597,2,0,0,7,10,8,5,,,,2020,Ketola 5,2,19,Winter DH Germination
1195,BS715-137,12235,B,Half,598,1,3,26,0,0,0,0,0,,,2020,Ketola 5,2,19,Winter DH Germination
1196,BS715-137,12235,B,Half,598,2,3,22,0,3,1,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1197,BS715-138,12236,B,Half,599,1,0,26,2,1,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1198,BS715-138,12236,B,Half,599,2,0,26,3,0,0,1,,,,2020,Ketola 5,2,19,Winter DH Germination
1199,BS715-139,12237,B,Full,600,1,0,3,8,8,1,9,,,,2020,Ketola 5,2,19,Winter DH Germination
1200,BS715-139,12237,B,Full,600,2,0,0,6,8,7,9,,,,2020,Ketola 5,2,19,Winter DH Germination
1201,BS715-140,12238,B,Full,601,1,4,25,1,0,0,0,0,,,2020,Ketola 5,2,19,Winter DH Germination
1202,BS715-140,12238,B,Full,601,2,8,21,1,0,0,0,0,,,2020,Ketola 5,2,19,Winter DH Germination
