Entry,PLOT,Full_sample,Sample_ID,replication,Day1Germ,Day2Germ,Day3Germ,Day4Germ,Day5Germ,kernels_remaining,Mold_kern,Cooler,note,UserDay1,UserDay2,UserDay3,UserDay4,UserDay5,Year,Timepoint,PM_at_plating,Experiment
BS911-35,12432,Full,762,2,0,23,7,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-38,12435,Full,763,1,2,28,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-38,12435,Full,763,2,3,27,0,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-40,12437,Half,764,1,0,21,7,2,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-40,12437,Half,764,2,0,25,5,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-41,12438,Full,765,2,6,23,1,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-41,12438,Full,765,1,11,19,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-42,12439,Full,766,2,13,17,0,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-42,12439,Full,766,1,15,15,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-44,12441,Half,767,2,4,26,0,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-44,12441,Half,767,1,9,21,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-46,12443,Half,768,1,8,21,0,0,0,1,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-46,12443,Half,768,2,9,17,3,0,0,1,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-48,12445,Half,769,2,1,20,9,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-48,12445,Half,769,1,2,20,5,2,0,1,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-49,12446,Full,770,2,2,25,3,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-49,12446,Full,770,1,5,23,2,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-50,12447,Half,771,2,10,19,0,0,0,1,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-50,12447,Half,771,1,12,17,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-51,12448,Half,772,1,13,17,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-51,12448,Half,772,2,13,17,0,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
Check 6-Charles,12450,Full,773,2,14,16,0,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
Check 6-Charles,12450,Full,773,1,15,15,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-53,12452,Full,774,1,6,21,2,0,0,1,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-53,12452,Full,774,2,6,21,4,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-56,12455,Half,775,1,2,24,4,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-56,12455,Half,775,2,3,22,3,0,0,2,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-57,12456,Half,776,2,8,22,0,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-57,12456,Half,776,1,12,18,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-60,12459,Full,777,1,0,15,12,3,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-60,12459,Full,777,2,0,16,13,0,0,1,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-62,12461,Half,778,2,6,24,0,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-62,12461,Half,778,1,13,17,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-63,12462,Full,779,2,10,20,0,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-63,12462,Full,779,1,17,13,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-64,12463,Half,780,1,0,11,18,1,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-64,12463,Half,780,2,0,16,14,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-65,12464,Full,781,1,0,10,15,5,0,1,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-65,12464,Full,781,2,0,6,21,3,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-66,12465,Half,782,2,0,28,1,0,1,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-66,12465,Half,782,1,1,21,4,4,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-67,12466,Full,783,1,NA,NA,NA,NA,NA,NA,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-67,12466,Full,783,2,NA,NA,NA,NA,NA,NA,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-69,12468,Full,784,2,9,21,0,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-69,12468,Full,784,1,15,15,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-70,12469,Half,785,2,5,25,0,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-70,12469,Half,785,1,9,21,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-71,12470,Full,786,1,2,23,3,1,1,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-71,12470,Full,786,2,3,24,3,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-72,12471,Full,787,1,12,17,1,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-72,12471,Full,787,2,13,16,0,0,0,1,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-73,12472,Full,788,2,15,14,1,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-73,12472,Full,788,1,19,10,0,0,0,1,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-74,12473,Half,789,1,5,17,7,0,0,1,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-74,12473,Half,789,2,6,16,8,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-76,12475,Half,790,1,0,5,10,4,4,7,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-76,12475,Half,790,2,0,10,18,1,1,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-77,12476,Full,791,2,7,23,0,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-77,12476,Full,791,1,10,20,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-78,12477,Half,792,1,0,14,13,3,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-78,12477,Half,792,2,0,7,17,5,1,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-81,12480,Half,793,1,0,11,13,5,1,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-81,12480,Half,793,2,0,18,9,1,1,1,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-82,12481,Full,794,1,0,4,6,10,6,4,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-82,12481,Full,794,2,0,1,10,15,4,1,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-83,12482,Half,795,1,8,22,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-83,12482,Half,795,2,9,21,0,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-84,12483,Half,796,2,5,25,0,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-84,12483,Half,796,1,11,19,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-85,12484,Full,797,2,10,20,0,1,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-85,12484,Full,797,1,17,13,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-86,12485,Full,798,1,0,13,14,0,1,1,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-86,12485,Full,798,2,1,15,13,1,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-88,12487,Half,799,2,7,23,0,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-88,12487,Half,799,1,15,15,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-89,12488,Half,800,2,8,21,1,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-89,12488,Half,800,1,11,19,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-90,12489,Full,801,1,0,12,14,2,2,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-90,12489,Full,801,2,0,11,15,4,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-91,12490,Full,802,2,4,24,1,0,0,1,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-91,12490,Full,802,1,9,20,1,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-92,12491,Half,803,2,8,23,0,0,0,1,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-92,12491,Half,803,1,11,19,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-93,12492,Half,804,2,8,22,0,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-93,12492,Half,804,1,10,20,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-94,12493,Full,805,1,0,23,7,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-94,12493,Full,805,2,0,23,6,1,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-95,12494,Half,806,1,7,23,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-95,12494,Half,806,2,7,23,0,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-96,12495,Full,807,1,0,12,14,3,1,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-96,12495,Full,807,2,1,17,12,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-97,12496,Half,808,2,0,18,11,1,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-97,12496,Half,808,1,3,11,16,1,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-98,12497,Full,809,2,10,18,2,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-98,12497,Full,809,1,13,15,0,0,0,2,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-99,12498,Full,810,2,5,25,1,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-99,12498,Full,810,1,11,18,1,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-100,12499,Full,811,2,7,21,2,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-100,12499,Full,811,1,9,21,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
Check 1-Flavia,12500,Full,812,2,1,25,3,1,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
Check 1-Flavia,12500,Full,812,1,3,27,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
Check 2-Scala,12501,Full,813,2,12,16,0,2,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
Check 2-Scala,12501,Full,813,1,21,8,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
Check 3-DH130910,12502,Full,814,1,0,13,14,3,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
Check 3-DH130910,12502,Full,814,2,0,17,12,1,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
Check 4-SY Tepee,12503,Full,815,1,7,23,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
Check 4-SY Tepee,12503,Full,815,2,7,23,0,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-101,12505,Half,816,1,4,16,8,2,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-101,12505,Half,816,2,9,15,5,1,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-102,12506,Full,817,1,5,21,2,1,0,1,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-102,12506,Full,817,2,5,16,9,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-103,12507,Full,818,2,0,20,9,0,1,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-103,12507,Full,818,1,1,17,11,1,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-104,12508,Half,819,1,0,18,12,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-104,12508,Half,819,2,0,18,12,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-105,12509,Full,820,1,1,23,6,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-105,12509,Full,820,2,1,24,5,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-106,12510,Full,821,2,0,24,5,0,0,1,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-106,12510,Full,821,1,1,15,12,0,0,1,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-107,12511,Full,822,2,12,18,0,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-107,12511,Full,822,1,13,15,0,0,0,2,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-108,12512,Full,823,2,8,21,1,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-108,12512,Full,823,1,10,20,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-109,12513,Half,824,2,2,27,0,0,1,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-109,12513,Half,824,1,8,22,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-110,12514,Half,825,1,0,1,3,10,5,11,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-110,12514,Half,825,2,0,5,11,3,2,9,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-112,12516,Full,826,1,0,14,12,3,0,1,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-112,12516,Full,826,2,0,21,9,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-113,12517,Half,827,1,0,11,14,5,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-113,12517,Half,827,2,1,7,20,2,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-114,12518,Half,828,2,9,21,0,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-114,12518,Half,828,1,13,17,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-115,12519,Half,829,2,16,14,0,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-115,12519,Half,829,1,19,11,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-116,12520,Half,830,2,14,16,0,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-116,12520,Half,830,1,18,11,0,0,0,1,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-117,12521,Full,831,2,1,27,2,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-117,12521,Full,831,1,8,21,1,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-118,12522,Full,832,1,0,2,10,12,5,2,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-118,12522,Full,832,2,0,1,16,10,2,1,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-119,12523,Full,833,2,1,23,6,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-119,12523,Full,833,1,2,27,1,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-120,12524,Full,834,2,0,20,9,1,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-120,12524,Full,834,1,4,26,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-121,12525,Half,835,2,17,13,0,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-121,12525,Half,835,1,18,12,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-122,12526,Full,836,1,0,7,16,5,1,1,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-122,12526,Full,836,2,0,17,10,3,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-123,12527,Full,837,2,3,24,1,1,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-123,12527,Full,837,1,7,23,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-124,12528,Full,838,1,1,20,9,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-124,12528,Full,838,2,1,19,10,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-125,12529,Full,839,1,NA,NA,NA,NA,NA,NA,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-125,12529,Full,839,2,NA,NA,NA,NA,NA,NA,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-126,12530,Full,840,2,0,24,6,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-126,12530,Full,840,1,1,21,8,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS912-127,12531,Half,841,1,0,24,6,0,0,1,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS912-127,12531,Half,841,2,0,26,4,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS912-128,12532,Half,842,2,0,24,5,0,0,1,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS912-128,12532,Half,842,1,1,21,7,1,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS912-129,12533,Full,843,1,0,5,17,6,1,1,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS912-129,12533,Full,843,2,0,23,6,0,0,1,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS912-130,12534,Half,844,1,0,11,15,3,1,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS912-130,12534,Half,844,2,0,16,14,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS912-131,12535,Full,845,1,0,24,5,1,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS912-131,12535,Full,845,2,0,24,6,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS912-132,12536,Half,846,1,13,16,1,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS912-132,12536,Half,846,2,14,16,0,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS912-134,12538,Full,847,2,0,23,6,1,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS912-134,12538,Full,847,1,1,20,6,2,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS912-135,12539,Full,848,2,0,10,18,2,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS912-135,12539,Full,848,1,1,15,10,3,0,1,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS912-136,12540,Full,849,2,9,20,1,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS912-136,12540,Full,849,1,10,20,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS912-138,12542,Full,850,2,11,18,1,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS912-138,12542,Full,850,1,18,10,0,0,0,1,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
Check 6-Charles,12543,Full,851,2,10,19,0,0,0,1,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
Check 6-Charles,12543,Full,851,1,17,13,0,0,0,0,,D,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BS613-18,a11023,Half,854,1,11,18,1,0,0,0,,D,,KK,DS,KK,KK,KK,2020,3,47,Winter DH Germination
BS613-18,a11023,Half,854,2,11,18,0,1,0,0,,C,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS613-19,a11024,Half,855,1,12,15,3,0,0,0,,D,,KK,DS,KK,KK,KK,2020,3,47,Winter DH Germination
BS613-19,a11024,Half,855,2,12,15,1,0,0,2,,C,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS614-35,a11040,Half,856,1,1,12,16,5,1,0,,D,,KK,DS,KK,KK,KK,2020,3,47,Winter DH Germination
BS614-35,a11040,Half,856,2,1,12,9,4,1,3,,C,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS710-11,a11097,Half,857,1,1,20,10,0,0,0,,D,,KK,DS,KK,KK,KK,2020,3,47,Winter DH Germination
BS710-11,a11097,Half,857,2,1,20,8,0,0,0,,C,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS712-72,a11165,Half,858,1,5,19,5,0,0,1,,D,,KK,DS,KK,KK,KK,2020,3,47,Winter DH Germination
BS712-72,a11165,Half,858,2,5,19,4,1,0,1,,C,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
Check 2-Scala,a11201,Half,859,1,20,10,0,0,0,0,,D,,KK,DS,KK,KK,KK,2020,3,47,Winter DH Germination
Check 2-Scala,a11201,Half,859,2,20,10,0,0,0,0,,C,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
Check 2-Scala,a11301,Half,860,1,19,10,1,0,0,2,,D,,KK,DS,KK,KK,KK,2020,3,47,Winter DH Germination
Check 2-Scala,a11301,Half,860,2,19,10,0,0,0,1,,C,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
Check 3-DH130910,a11303,Half,861,1,17,12,0,0,0,0,,D,,KK,DS,KK,KK,KK,2020,3,47,Winter DH Germination
Check 3-DH130910,a11303,Half,861,2,17,12,1,0,0,0,,C,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
Check 6-Charles,a11450,Half,862,1,13,17,0,0,0,0,,D,,KK,DS,KK,KK,KK,2020,3,47,Winter DH Germination
Check 6-Charles,a11450,Half,862,2,13,17,0,0,0,0,,C,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BS911-93,a11492,Half,863,1,15,15,1,0,0,0,,D,,KK,DS,KK,KK,KK,2020,3,47,Winter DH Germination
BS911-93,a11492,Half,863,2,15,15,0,0,0,0,,C,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BBBdormSNLine,SN,Full,852,1,15,15,0,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BBBdormSNLine,SN,Full,852,2,17,13,0,0,0,1,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BBBdormSNLine,SN,Full,852,4,21,8,1,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BBBdormSNLine,SN,Full,852,5,26,4,0,0,0,0,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BBBdormSNLine,SN,Full,852,3,30,0,0,0,0,0,,G,,KK,DS,KK,KK,KK,2020,3,47,Winter DH Germination
BBBdormSRLine,SR,Full,853,5,14,13,1,0,0,1,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BBBdormSRLine,SR,Full,853,4,15,15,0,0,0,0,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BBBdormSRLine,SR,Full,853,3,20,8,1,0,0,1,,H,,DS,DS,DS,DS,DS,2020,3,47,Winter DH Germination
BBBdormSRLine,SR,Full,853,1,25,1,1,0,0,3,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
BBBdormSRLine,SR,Full,853,2,26,2,0,0,0,2,,G,,KK,KK,KK,KK,KK,2020,3,47,Winter DH Germination
