"","Order","Entry","PLOT","Full_sample","Check","Sample_ID","replication","Day1Germ","Day2Germ","Day3Germ","Day4Germ","Day5Germ","kernels_remaining","Mold_kern","Check","Cooler","UserDay1","UserDay2","UserDay3","UserDay4","UserDay5","note","Location","Year","Timepoint","PM_at_plating","Experiment"
"153",153,"BS710-12","11098","Half","B",73,2,13,13,4,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"154",154,"BS710-12","11098","Half","B",73,1,15,15,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"155",155,"Check 1-Flavia","11100","Full","C",74,2,12,17,1,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"156",156,"Check 1-Flavia","11100","Full","C",74,1,10,20,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"157",157,"BS710-21","11112","Full","B",75,2,7,15,8,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"158",158,"BS710-21","11112","Full","B",75,1,4,18,7,0,0,1,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"159",159,"BS710-23","11114","Full","B",76,2,1,21,8,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"160",160,"BS710-23","11114","Full","B",76,1,9,16,5,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"161",161,"BS710-27","11118","Full","B",77,2,7,16,6,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"162",162,"BS710-27","11118","Full","B",77,1,4,14,12,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"163",163,"BS710-29","11120","Half","B",78,2,4,17,8,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"164",164,"BS710-29","11120","Half","B",78,1,5,14,11,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"165",165,"BS710-30","11121","Full","B",79,2,11,19,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"166",166,"BS710-30","11121","Full","B",79,1,10,20,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"167",167,"BS710-31","11122","Half","B",80,2,9,18,3,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"168",168,"BS710-31","11122","Half","B",80,1,5,20,5,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"169",169,"BS710-32","11123","Half","B",81,2,5,15,7,1,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"170",170,"BS710-32","11123","Half","B",81,1,7,13,7,1,1,1,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"171",171,"BS710-33","11124","Full","B",82,2,11,17,2,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"172",172,"BS710-33","11124","Full","B",82,1,8,21,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"173",173,"BS710-35","11126","Half","B",83,2,13,17,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"174",174,"BS710-35","11126","Half","B",83,1,13,17,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"175",175,"BS710-36","11127","Half","B",84,2,14,15,0,1,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"176",176,"BS710-36","11127","Half","B",84,1,13,16,1,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"177",177,"BS710-39","11130","Half","B",85,2,18,11,1,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"178",178,"BS710-39","11130","Half","B",85,1,13,15,2,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"179",179,"BS710-41","11132","Full","B",86,2,3,15,12,1,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"180",180,"BS710-41","11132","Full","B",86,1,4,17,8,1,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"181",181,"BS710-42","11133","Half","B",87,2,11,19,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"182",182,"BS710-42","11133","Half","B",87,1,12,18,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"183",183,"BS710-44","11135","Half","B",88,2,14,13,3,0,0,1,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"184",184,"BS710-44","11135","Half","B",88,1,11,15,4,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"185",185,"BS710-45","11136","Half","B",89,2,8,18,2,0,0,2,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"186",186,"BS710-45","11136","Half","B",89,1,7,23,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"187",187,"BS710-46","11137","Full","B",90,2,12,16,2,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"188",188,"BS710-46","11137","Full","B",90,1,8,21,1,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"189",189,"BS710-47","11138","Half","B",91,2,4,25,0,0,0,1,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"190",190,"BS710-47","11138","Half","B",91,1,7,23,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"191",191,"BS710-48","11139","Full","B",92,2,8,17,6,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"192",192,"BS710-48","11139","Full","B",92,1,5,21,4,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"193",193,"BS710-49","11140","Half","B",93,2,8,21,1,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"194",194,"BS710-49","11140","Half","B",93,1,9,19,2,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"195",195,"BS710-50","11141","Full","B",94,2,11,19,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"196",196,"BS710-50","11141","Full","B",94,1,15,15,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"197",197,"BS710-51","11142","Half","B",95,2,8,13,8,1,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"198",198,"BS710-51","11142","Half","B",95,1,8,15,7,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"199",199,"BS710-53","11144","Half","B",96,2,14,6,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"200",200,"BS710-53","11144","Half","B",96,1,17,11,2,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"201",201,"BS710-55","11146","Half","B",97,2,10,17,3,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"202",202,"BS710-55","11146","Half","B",97,1,7,17,5,0,0,1,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"203",203,"BS710-56","11147","Half","B",98,2,11,19,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"204",204,"BS710-56","11147","Half","B",98,1,9,21,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"205",205,"BS710-57","11148","Full","B",99,2,15,15,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"206",206,"BS710-57","11148","Full","B",99,1,11,19,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"207",207,"BS710-58","11149","Full","B",100,2,6,19,6,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"208",208,"BS710-58","11149","Full","B",100,1,8,20,1,1,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"209",209,"Check 6-Charles","11150","Full","C",101,2,10,20,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"210",210,"Check 6-Charles","11150","Full","C",101,1,23,5,1,0,0,1,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"211",211,"BS710-60","11153","Half","B",102,2,13,10,5,1,1,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"212",212,"BS710-60","11153","Half","B",102,1,12,13,4,0,0,1,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"213",213,"BS710-61","11154","Half","B",103,2,11,17,2,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"214",214,"BS710-61","11154","Half","B",103,1,12,18,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"215",215,"BS710-62","11155","Half","B",104,2,8,22,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"216",216,"BS710-62","11155","Half","B",104,1,2,26,2,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"217",217,"BS710-63","11156","Half","B",105,2,9,20,1,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"218",218,"BS710-63","11156","Half","B",105,1,4,26,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"219",219,"BS710-64","11157","Full","B",106,2,6,17,6,2,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"220",220,"BS710-64","11157","Full","B",106,1,3,16,9,1,0,1,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"221",221,"BS710-66","11159","Full","B",107,2,6,13,7,2,1,1,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"222",222,"BS710-66","11159","Full","B",107,1,7,12,8,3,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"223",223,"BS710-67","11160","Half","B",108,2,8,17,5,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"224",224,"BS710-67","11160","Half","B",108,1,5,19,6,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"225",225,"BS712-68","11161","Full","B",109,2,14,16,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"226",226,"BS712-68","11161","Full","B",109,1,13,15,1,1,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"227",227,"BS712-69","11162","Full","B",110,2,8,19,3,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"228",228,"BS712-69","11162","Full","B",110,1,11,16,3,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"229",229,"BS712-70","11163","Full","B",111,2,5,15,9,1,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"230",230,"BS712-70","11163","Full","B",111,1,4,19,7,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"231",231,"BS712-71","11164","Half","B",112,2,10,20,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"232",232,"BS712-71","11164","Half","B",112,1,8,20,2,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"233",233,"BS712-72","11165","Half","B",NA,2,11,17,2,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"234",234,"BS712-72","11165","Half","B",NA,1,12,18,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Snyder","2020","5","152","Winter DH Germination"
"235",235,"BS712-73","11166","Half","B",113,2,15,15,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"236",236,"BS712-73","11166","Half","B",113,1,7,23,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"237",237,"BS712-74","11167","Full","B",114,2,10,17,3,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"238",238,"BS712-74","11167","Full","B",114,1,9,18,1,0,0,2,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"239",239,"BS713-75","11168","Full","B",115,2,4,18,6,1,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"240",240,"BS713-75","11168","Full","B",115,1,1,26,3,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"241",241,"BS713-78","11171","Full","B",116,2,12,17,1,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"242",242,"BS713-78","11171","Full","B",116,1,10,20,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"243",243,"BS713-79","11172","Half","B",117,2,3,18,7,1,1,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"244",244,"BS713-79","11172","Half","B",117,1,7,16,6,0,0,1,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"245",245,"BS713-80","11173","Half","B",118,2,9,21,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"246",246,"BS713-80","11173","Half","B",118,1,9,21,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"247",247,"BS713-81","11174","Half","B",119,2,7,13,5,4,1,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"248",248,"BS713-81","11174","Half","B",119,1,11,11,5,0,0,3,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"249",249,"BS713-82","11175","Half","B",120,2,5,22,3,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"250",250,"BS713-82","11175","Half","B",120,1,5,23,2,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"251",251,"BS713-84","11177","Full","B",121,2,0,6,25,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"252",252,"BS713-84","11177","Full","B",121,1,6,17,6,0,0,1,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"253",253,"BS713-87","11180","Half","B",122,2,12,17,1,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"254",254,"BS713-87","11180","Half","B",122,1,9,19,1,0,0,1,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"255",255,"BS713-89","11182","Half","B",123,2,11,17,2,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"256",256,"BS713-89","11182","Half","B",123,1,8,19,3,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"257",257,"BS713-90","11183","Full","B",124,2,11,13,6,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"258",258,"BS713-90","11183","Full","B",124,1,7,22,1,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"259",259,"BS713-91","11184","Full","B",125,2,2,23,4,1,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"260",260,"BS713-91","11184","Full","B",125,1,4,22,4,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"261",261,"BS713-92","11185","Half","B",126,2,3,23,4,1,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"262",262,"BS713-92","11185","Half","B",126,1,2,23,5,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"263",263,"BS713-93","11186","Full","B",127,2,2,28,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"264",264,"BS713-93","11186","Full","B",127,1,7,23,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"265",265,"BS713-94","11187","Half","B",128,2,8,22,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"266",266,"BS713-94","11187","Half","B",128,1,11,19,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"267",267,"BS713-95","11188","Full","B",129,2,5,18,7,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"268",268,"BS713-95","11188","Full","B",129,1,3,23,4,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"269",269,"BS713-96","11189","Full","B",130,2,1,25,4,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"270",270,"BS713-96","11189","Full","B",130,1,1,27,6,1,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"271",271,"BS713-97","11190","Half","B",131,2,8,18,4,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"272",272,"BS713-97","11190","Half","B",131,1,3,23,4,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"273",273,"BS713-98","11191","Full","B",132,2,15,15,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"274",274,"BS713-98","11191","Full","B",132,1,17,13,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"275",275,"BS713-99","11192","Half","B",133,2,10,19,1,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"276",276,"BS713-99","11192","Half","B",133,1,9,21,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"277",277,"BS713-100","11193","Half","B",134,2,3,17,10,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"278",278,"BS713-100","11193","Half","B",134,1,4,20,6,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"279",279,"BS713-102","11195","Full","B",135,2,5,20,5,1,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"280",280,"BS713-102","11195","Full","B",135,1,3,14,13,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"281",281,"BS713-104","11197","Full","B",136,2,6,20,4,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"282",282,"BS713-104","11197","Full","B",136,1,1,27,1,0,0,1,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"283",283,"BS713-106","11199","Full","B",137,2,12,12,5,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"284",284,"BS713-106","11199","Full","B",137,1,7,20,3,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"285",285,"Check 1-Flavia","11200","Full","C",138,2,8,22,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"286",286,"Check 1-Flavia","11200","Full","C",138,1,10,20,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"287",287,"Check 2-Scala","11201","Half","C",NA,2,16,14,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"288",288,"Check 2-Scala","11201","Half","C",NA,1,16,14,0,0,0,0,NA,"B",NA,NA,NA,NA,NA,NA,NA,"Snyder","2020","5","152","Winter DH Germination"
"289",289,"Check 3-DH130910","11202","Full","C",139,2,8,10,12,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"290",290,"Check 3-DH130910","11202","Full","C",139,1,0,8,22,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"291",291,"BS713-108","11206","Full","B",140,2,7,21,2,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"292",292,"BS713-108","11206","Full","B",140,1,8,20,2,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"293",293,"BS713-109","11207","Full","B",141,2,11,19,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"294",294,"BS713-109","11207","Full","B",141,1,9,20,1,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"295",295,"BS713-110","11208","Full","B",142,2,17,13,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"296",296,"BS713-110","11208","Full","B",142,1,16,14,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"297",297,"BS713-112","11210","Full","B",143,2,11,19,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"298",298,"BS713-112","11210","Full","B",143,1,7,20,2,0,0,1,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"299",299,"BS713-113","11211","Full","B",144,2,3,26,1,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"300",300,"BS713-113","11211","Full","B",144,1,7,22,1,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"301",301,"BS714-114","11212","Half","B",145,2,10,18,0,0,NA,NA,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"302",302,"BS714-114","11212","Half","B",145,1,19,11,0,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"303",303,"BS714-123","11221","Full","B",146,2,19,11,0,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"304",304,"BS714-123","11221","Full","B",146,1,11,15,3,0,0,1,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"305",305,"BS714-124","11222","Full","B",147,2,13,16,1,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
"306",306,"BS714-124","11222","Full","B",147,1,11,16,3,0,0,0,NA,"B",NA,"TR","TR","TR","TR","TR",NA,"Snyder","2020","5","152","Winter DH Germination"
"307",307,"BS714-125","11223","Full","B",148,2,7,18,5,0,0,0,NA,"B",NA,"KK","KK","KK","KK","KK",NA,"Snyder","2020","5","152","Winter DH Germination"
